chrom	exonStarts	exonEnds	cdsStart	cdsEnd	strand	exon_count	txStart	txEnd	mature_mRNA_Length	Name	ID
chr18	22933348	22933438	22933438	22933438	+	1	22933348	22933438	90	MIR4741	NR_039895.1
chr18	24321674	24321746	24321746	24321746	+	1	24321674	24321746	72	MIR320C2	NR_031724.2
chr18	26591466	26591535	26591535	26591535	-	1	26591466	26591535	69	MIR8057	NR_107024.1
chr18	30298909	30298960	30298960	30298960	+	1	30298909	30298960	51	MIR302F	NR_031684.1
chr18	35591736	35591806	35591806	35591806	+	1	35591736	35591806	70	MIR3975	NR_039771.1
chr18	35904817	35904926	35904926	35904926	-	1	35904817	35904926	109	MIR187	NR_029616.1
chr18	35934087	35934142	35934142	35934142	-	1	35934087	35934142	55	MIR3929	NR_037497.1
chr18	37657134	37657215	37657215	37657215	+	1	37657134	37657215	81	MIR4318	NR_036202.1
chr18	39622122	39622175	39622175	39622175	-	1	39622122	39622175	53	MIR924	NR_030628.1
chr18	39676718	39676777	39676777	39676777	-	1	39676718	39676777	59	MIR5583-2	NR_049848.1
chr18	39676720	39676779	39676779	39676779	+	1	39676720	39676779	59	MIR5583-1	NR_049847.1
chr18	44970081	44970166	44970166	44970166	-	1	44970081	44970166	85	MIR4319	NR_036203.1
chr18	47380495	47380565	47380565	47380565	+	1	47380495	47380565	70	MIR4527	NR_039753.1
chr18	48670599	48670668	48670668	48670668	+	1	48670599	48670668	69	MIR4743	NR_039897.2
chr18	49049686	49049768	49049768	49049768	-	1	49049686	49049768	82	MIR4744	NR_039898.1
chr18	49487372	49487422	49487422	49487422	+	1	49487372	49487422	50	MIR1539	NR_031720.1
chr18	50126498	50126563	50126563	50126563	-	1	50126498	50126563	65	MIR4320	NR_036204.1
chr18	53237100	53237190	53237190	53237190	+	1	53237100	53237190	90	MIR4528	NR_130465.1
chr18	55479220	55479298	55479298	55479298	+	1	55479220	55479298	78	MIR4529	NR_039754.1
chr18	58451073	58451158	58451158	58451158	+	1	58451073	58451158	85	MIR122	NR_029667.1
chr18	58451079	58451152	58451152	58451152	-	1	58451079	58451152	73	MIR3591	NR_039899.1
chr18	67081583	67081686	67081686	67081686	+	1	67081583	67081686	103	MIR5011	NR_049809.1
chr18	72853320	72853382	72853382	72853382	-	1	72853320	72853382	62	MIR548AV	NR_049858.1
chr19	71972	72110	72110	72110	+	1	71972	72110	138	MIR1302-11	NR_036268.1
chr19	804939	805001	805001	805001	+	1	804939	805001	62	MIR4745	NR_039900.2
chr19	813583	813653	813653	813653	+	1	813583	813653	70	MIR3187	NR_036154.1
chr19	1816158	1816238	1816238	1816238	-	1	1816158	1816238	80	MIR1909	NR_031730.1
chr19	2234061	2234149	2234149	2234149	-	1	2234061	2234149	88	MIR1227	NR_031596.1
chr19	2235828	2235926	2235926	2235926	-	1	2235828	2235926	98	MIR6789	NR_106847.1
chr19	2250638	2250718	2250718	2250718	+	1	2250638	2250718	80	MIR4321	NR_036207.1
chr19	2434913	2435000	2435000	2435000	-	1	2434913	2435000	87	MIR7108	NR_106958.1
chr19	2630714	2630793	2630793	2630793	+	1	2630714	2630793	79	MIR7850	NR_107004.1
chr19	3961413	3961512	3961512	3961512	-	1	3961413	3961512	99	MIR637	NR_030367.1
chr19	4445977	4446048	4446048	4446048	+	1	4445977	4446048	71	MIR4746	NR_039901.1
chr19	4770669	4770779	4770779	4770779	+	1	4770669	4770779	110	MIR7-3	NR_029607.1
chr19	4932686	4932740	4932740	4932740	+	1	4932686	4932740	54	MIR4747	NR_039902.1
chr19	6389637	6389703	6389703	6389703	-	1	6389637	6389703	66	MIR6885	NR_106945.1
chr19	6392920	6392983	6392983	6392983	-	1	6392920	6392983	63	MIR6790	NR_106848.1
chr19	6416409	6416511	6416511	6416511	-	1	6416409	6416511	102	MIR3940	NR_037505.1
chr19	6736711	6736778	6736778	6736778	-	1	6736711	6736778	67	MIR6791	NR_106849.1
chr19	7617438	7617505	7617505	7617505	+	1	7617438	7617505	67	MIR6792	NR_106850.1
chr19	8389289	8389380	8389380	8389380	-	1	8389289	8389380	91	MIR4999	NR_049795.1
chr19	10038353	10038413	10038413	10038413	+	1	10038353	10038413	60	MIR5589	NR_049855.1
chr19	10230412	10230485	10230485	10230485	+	1	10230412	10230485	73	MIR4322	NR_036206.1
chr19	10403457	10403538	10403538	10403538	-	1	10403457	10403538	81	MIR1181	NR_031592.1
chr19	10552121	10552204	10552204	10552204	+	1	10552121	10552204	83	MIR1238	NR_031603.1
chr19	10718403	10718503	10718503	10718503	+	1	10718403	10718503	100	MIR638	NR_030368.1
chr19	10780253	10780335	10780335	10780335	+	1	10780253	10780335	82	MIR4748	NR_039903.1
chr19	10817425	10817496	10817496	10817496	-	1	10817425	10817496	71	MIR199A1	NR_029586.1
chr19	10828972	10829035	10829035	10829035	+	1	10828972	10829035	63	MIR6793	NR_106851.1
chr19	11113473	11113534	11113534	11113534	+	1	11113473	11113534	61	MIR6886	NR_106946.1
chr19	11495543	11495622	11495622	11495622	-	1	11495543	11495622	79	MIR7974	NR_107014.1
chr19	12787127	12787192	12787192	12787192	+	1	12787127	12787192	65	MIR5684	NR_049864.1
chr19	12852259	12852327	12852327	12852327	+	1	12852259	12852327	68	MIR6794	NR_106852.1
chr19	12920319	12920404	12920404	12920404	+	1	12920319	12920404	85	MIR5695	NR_049880.1
chr19	12940483	12940540	12940540	12940540	+	1	12940483	12940540	57	MIR6515	NR_106770.1
chr19	13836286	13836359	13836359	13836359	-	1	13836286	13836359	73	MIR24-2	NR_029497.1
chr19	13836439	13836517	13836517	13836517	-	1	13836439	13836517	78	MIR27A	NR_029501.1
chr19	13836586	13836659	13836659	13836659	-	1	13836586	13836659	73	MIR23A	NR_029495.1
chr19	13874698	13874808	13874808	13874808	+	1	13874698	13874808	110	MIR181C	NR_029613.1
chr19	13874874	13875011	13875011	13875011	+	1	13874874	13875011	137	MIR181D	NR_030179.1
chr19	14073360	14073479	14073479	14073479	+	1	14073360	14073479	119	MIR1199	NR_106715.1
chr19	14529542	14529640	14529640	14529640	+	1	14529542	14529640	98	MIR639	NR_030369.1
chr19	15179282	15179350	15179350	15179350	-	1	15179282	15179350	68	MIR6795	NR_106853.1
chr19	15449547	15449608	15449608	15449608	+	1	15449547	15449608	61	MIR1470	NR_031716.1
chr19	18282076	18282161	18282161	18282161	+	1	18282076	18282161	85	MIR3188	NR_036155.1
chr19	18386561	18386634	18386634	18386634	+	1	18386561	18386634	73	MIR3189	NR_036156.1
chr19	19435062	19435158	19435158	19435158	+	1	19435062	19435158	96	MIR640	NR_030370.1
chr19	20399271	20399354	20399354	20399354	-	1	20399271	20399354	83	MIR1270	NR_036053.1
chr19	35122699	35122764	35122764	35122764	+	1	35122699	35122764	65	MIR6887	NR_106947.1
chr19	35345512	35345627	35345627	35345627	+	1	35345512	35345627	115	MIR5196	NR_049828.1
chr19	39409622	39409678	39409678	39409678	-	1	39409622	39409678	56	MIR4530	NR_039755.1
chr19	39829715	39829802	39829802	39829802	-	1	39829715	39829802	87	MIR6719	NR_106777.1
chr19	40282542	40282641	40282641	40282641	-	1	40282542	40282641	99	MIR641	NR_030371.1
chr19	40369845	40369907	40369907	40369907	+	1	40369845	40369907	62	MIR6796	NR_106854.1
chr19	41869626	41869698	41869698	41869698	+	1	41869626	41869698	72	MIR6797	NR_106855.1
chr19	42133444	42133513	42133513	42133513	-	1	42133444	42133513	69	MIR4323	NR_036208.1
chr19	42351130	42351205	42351205	42351205	+	1	42351130	42351205	75	MIR8077	NR_107044.1
chr19	44653685	44653732	44653732	44653732	-	1	44653685	44653732	47	MIR4531	NR_039756.1
chr19	44758656	44758721	44758721	44758721	+	1	44758656	44758721	65	MIR8085	NR_107052.1
chr19	45436653	45436704	45436704	45436704	+	1	45436653	45436704	51	MIR6088	NR_106736.1
chr19	45638993	45639087	45639087	45639087	-	1	45638993	45639087	94	MIR330	NR_029886.1
chr19	45674927	45675024	45675024	45675024	+	1	45674927	45675024	97	MIR642A	NR_030372.1
chr19	45674931	45675008	45675008	45675008	-	1	45674931	45675008	77	MIR642B	NR_037512.1
chr19	46018931	46019049	46019049	46019049	+	1	46018931	46019049	118	MIR769	NR_030412.1
chr19	46709281	46709354	46709354	46709354	-	1	46709281	46709354	73	MIR320E	NR_036157.2
chr19	47226941	47227021	47227021	47227021	+	1	47226941	47227021	80	MIR3190	NR_036158.1
chr19	47226943	47227019	47227019	47227019	-	1	47226943	47227019	76	MIR3191	NR_036159.1
chr19	49009905	49009972	49009972	49009972	+	1	49009905	49009972	67	MIR6798	NR_106856.1
chr19	49308796	49308868	49308868	49308868	-	1	49308796	49308868	72	MIR4324	NR_036209.1
chr19	49500784	49500868	49500868	49500868	-	1	49500784	49500868	84	MIR150	NR_029703.1
chr19	49682116	49682195	49682195	49682195	+	1	49682116	49682195	79	MIR5088	NR_049811.2
chr19	49791865	49791934	49791934	49791934	+	1	49791865	49791934	69	MIR6799	NR_106857.1
chr19	49832017	49832099	49832099	49832099	+	1	49832017	49832099	82	MIR6800	NR_106858.1
chr19	49854590	49854651	49854651	49854651	+	1	49854590	49854651	61	MIR4749	NR_039904.2
chr19	49888174	49888230	49888230	49888230	+	1	49888174	49888230	56	MIR4750	NR_039905.2
chr19	49933063	49933137	49933137	49933137	+	1	49933063	49933137	74	MIR4751	NR_039906.1
chr19	51206928	51207009	51207009	51207009	-	1	51206928	51207009	81	MIR8074	NR_107041.1
chr19	51692611	51692681	51692681	51692681	+	1	51692611	51692681	70	MIR99B	NR_029843.1
chr19	51692785	51692864	51692864	51692864	+	1	51692785	51692864	79	MIRLET7E	NR_029482.1
chr19	51693253	51693339	51693339	51693339	+	1	51693253	51693339	86	MIR125A	NR_029693.1
chr19	52222019	52222098	52222098	52222098	+	1	52222019	52222098	79	MIR6801	NR_106859.1
chr19	52281796	52281893	52281893	52281893	+	1	52281796	52281893	97	MIR643	NR_030373.1
chr19	53666678	53666762	53666762	53666762	+	1	53666678	53666762	84	MIR512-1	NR_030180.1
chr19	53669156	53669254	53669254	53669254	+	1	53669156	53669254	98	MIR512-2	NR_030181.1
chr19	53671967	53672040	53672040	53672040	+	1	53671967	53672040	73	MIR1323	NR_031568.1
chr19	53674196	53674320	53674320	53674320	+	1	53674196	53674320	124	MIR498	NR_030182.1
chr19	53675710	53675797	53675797	53675797	+	1	53675710	53675797	87	MIR520E	NR_030183.1
chr19	53679002	53679085	53679085	53679085	+	1	53679002	53679085	83	MIR515-1	NR_030184.1
chr19	53679939	53680023	53680023	53680023	+	1	53679939	53680023	84	MIR519E	NR_030185.1
chr19	53682158	53682245	53682245	53682245	+	1	53682158	53682245	87	MIR520F	NR_030186.1
chr19	53685008	53685091	53685091	53685091	+	1	53685008	53685091	83	MIR515-2	NR_030187.1
chr19	53686468	53686555	53686555	53686555	+	1	53686468	53686555	87	MIR519C	NR_030188.1
chr19	53688480	53688567	53688567	53688567	+	1	53688480	53688567	87	MIR1283-1	NR_031573.1
chr19	53690880	53690965	53690965	53690965	+	1	53690880	53690965	85	MIR520A	NR_030189.1
chr19	53694392	53694475	53694475	53694475	+	1	53694392	53694475	83	MIR526B	NR_030190.1
chr19	53695212	53695293	53695293	53695293	+	1	53695212	53695293	81	MIR519B	NR_030191.1
chr19	53697532	53697617	53697617	53697617	+	1	53697532	53697617	85	MIR525	NR_030192.1
chr19	53698384	53698471	53698471	53698471	+	1	53698384	53698471	87	MIR523	NR_030193.1
chr19	53700014	53700101	53700101	53700101	+	1	53700014	53700101	87	MIR518F	NR_030194.1
chr19	53701226	53701287	53701287	53701287	+	1	53701226	53701287	61	MIR520B	NR_030195.1
chr19	53702736	53702819	53702819	53702819	+	1	53702736	53702819	83	MIR518B	NR_030196.1
chr19	53706251	53706336	53706336	53706336	+	1	53706251	53706336	85	MIR526A1	NR_030197.1
chr19	53707452	53707539	53707539	53707539	+	1	53707452	53707539	87	MIR520C	NR_030198.1
chr19	53708734	53708835	53708835	53708835	+	1	53708734	53708835	101	MIR518C	NR_030199.1
chr19	53711001	53711088	53711088	53711088	+	1	53711001	53711088	87	MIR524	NR_030200.1
chr19	53712267	53712354	53712354	53712354	+	1	53712267	53712354	87	MIR517A	NR_030201.1
chr19	53713346	53713434	53713434	53713434	+	1	53713346	53713434	88	MIR519D	NR_030202.1
chr19	53716593	53716680	53716680	53716680	+	1	53716593	53716680	87	MIR521-2	NR_030203.1
chr19	53720095	53720182	53720182	53720182	+	1	53720095	53720182	87	MIR520D	NR_030204.1
chr19	53721075	53721142	53721142	53721142	+	1	53721075	53721142	67	MIR517B	NR_030205.1
chr19	53722165	53722255	53722255	53722255	+	1	53722165	53722255	90	MIR520G	NR_030206.1
chr19	53725441	53725526	53725526	53725526	+	1	53725441	53725526	85	MIR516B2	NR_030207.1
chr19	53726921	53726986	53726986	53726986	+	1	53726921	53726986	65	MIR526A2	NR_030208.1
chr19	53729837	53729925	53729925	53729925	+	1	53729837	53729925	88	MIR518E	NR_030209.1
chr19	53731005	53731090	53731090	53731090	+	1	53731005	53731090	85	MIR518A1	NR_030210.1
chr19	53734876	53734963	53734963	53734963	+	1	53734876	53734963	87	MIR518D	NR_030211.1
chr19	53736844	53736934	53736934	53736934	+	1	53736844	53736934	90	MIR516B1	NR_030212.1
chr19	53739332	53739419	53739419	53739419	+	1	53739332	53739419	87	MIR518A2	NR_030213.1
chr19	53741312	53741407	53741407	53741407	+	1	53741312	53741407	95	MIR517C	NR_030214.1
chr19	53742511	53742599	53742599	53742599	+	1	53742511	53742599	88	MIR520H	NR_030215.1
chr19	53748635	53748722	53748722	53748722	+	1	53748635	53748722	87	MIR521-1	NR_030216.1
chr19	53751210	53751297	53751297	53751297	+	1	53751210	53751297	87	MIR522	NR_030217.1
chr19	53752396	53752481	53752481	53752481	+	1	53752396	53752481	85	MIR519A1	NR_030218.1
chr19	53754017	53754102	53754102	53754102	+	1	53754017	53754102	85	MIR527	NR_030219.1
chr19	53756740	53756830	53756830	53756830	+	1	53756740	53756830	90	MIR516A1	NR_030220.1
chr19	53758231	53758318	53758318	53758318	+	1	53758231	53758318	87	MIR1283-2	NR_031696.1
chr19	53761132	53761222	53761222	53761222	+	1	53761132	53761222	90	MIR516A2	NR_030221.1
chr19	53762343	53762430	53762430	53762430	+	1	53762343	53762430	87	MIR519A2	NR_030222.1
chr19	53787674	53787741	53787741	53787741	+	1	53787674	53787741	67	MIR371A	NR_029864.1
chr19	53787676	53787742	53787742	53787742	-	1	53787676	53787742	66	MIR371B	NR_039909.1
chr19	53787889	53787956	53787956	53787956	+	1	53787889	53787956	67	MIR372	NR_029865.1
chr19	53788704	53788773	53788773	53788773	+	1	53788704	53788773	69	MIR373	NR_029866.1
chr19	53982306	53982397	53982397	53982397	+	1	53982306	53982397	91	MIR935	NR_030632.1
chr19	54282108	54282180	54282180	54282180	+	1	54282108	54282180	72	MIR4752	NR_039907.1
chr19	54645308	54645383	54645383	54645383	+	1	54645308	54645383	75	MIR8061	NR_107028.1
chr19	55123224	55123292	55123292	55123292	-	1	55123224	55123292	68	MIR7975	NR_107015.1
chr19	55230884	55230952	55230952	55230952	-	1	55230884	55230952	68	MIR6804	NR_106862.1
chr19	55239911	55239976	55239976	55239976	-	1	55239911	55239976	65	MIR6802	NR_106860.1
chr19	55245185	55245250	55245250	55245250	-	1	55245185	55245250	65	MIR6803	NR_106861.1
chr19	55388180	55388242	55388242	55388242	+	1	55388180	55388242	62	MIR6805	NR_106863.1
chr19	58334687	58334751	58334751	58334751	+	1	58334687	58334751	64	MIR6806	NR_106864.1
chr19	58386769	58386858	58386858	58386858	-	1	58386769	58386858	89	MIR4754	NR_039910.1
chr19	58393363	58393446	58393446	58393446	+	1	58393363	58393446	83	MIR10394	NR_162103.1
chr19	58550284	58550376	58550376	58550376	+	1	58550284	58550376	92	MIR6807	NR_106865.1
chr20	1392899	1392961	1392961	1392961	-	1	1392899	1392961	62	MIR6869	NR_106929.1
chr20	2652776	2652842	2652842	2652842	+	1	2652776	2652842	66	MIR1292	NR_031699.1
chr20	3917493	3917571	3917571	3917571	+	1	3917493	3917571	78	MIR103A2	NR_029519.1
chr20	3917501	3917563	3917563	3917563	-	1	3917501	3917563	62	MIR103B2	NR_031722.1
chr20	7371607	7371692	7371692	7371692	+	1	7371607	7371692	85	MIR8062	NR_107029.1
chr20	10649635	10649695	10649695	10649695	-	1	10649635	10649695	60	MIR6870	NR_106930.1
chr20	18470614	18470691	18470691	18470691	+	1	18470614	18470691	77	MIR3192	NR_036160.1
chr20	26208185	26208278	26208278	26208278	-	1	26208185	26208278	93	MIR663A	NR_030386.1
chr20	31607185	31607240	31607240	31607240	+	1	31607185	31607240	55	MIR3193	NR_036161.1
chr20	32237794	32237847	32237847	32237847	+	1	32237794	32237847	53	MIR1825	NR_031726.1
chr20	34049118	34049190	34049190	34049190	+	1	34049118	34049190	72	MIR4755	NR_039911.1
chr20	34466324	34466418	34466418	34466418	+	1	34466324	34466418	94	MIR644A	NR_030374.1
chr20	34990375	34990497	34990497	34990497	+	1	34990375	34990497	122	MIR499A	NR_030223.1
chr20	34990399	34990472	34990472	34990472	-	1	34990399	34990472	73	MIR499B	NR_039912.1
chr20	35453953	35454097	35454097	35454097	-	1	35453953	35454097	144	MIR1289-1	NR_031620.1
chr20	38516562	38516632	38516632	38516632	+	1	38516562	38516632	70	MIR548O2	NR_039605.1
chr20	41169022	41169078	41169078	41169078	+	1	41169022	41169078	56	MIR6871	NR_106931.1
chr20	44408119	44408203	44408203	44408203	+	1	44408119	44408203	84	MIR3646	NR_037419.1
chr20	45425509	45425573	45425573	45425573	+	1	45425509	45425573	64	MIR6812	NR_106870.1
chr20	45705101	45705180	45705180	45705180	-	1	45705101	45705180	79	MIR3617	NR_037411.1
chr20	47166966	47167058	47167058	47167058	+	1	47166966	47167058	92	MIR3616	NR_037410.1
chr20	49863858	49863953	49863953	49863953	+	1	49863858	49863953	95	MIR12122	NR_162136.1
chr20	50585785	50585879	50585879	50585879	+	1	50585785	50585879	94	MIR645	NR_030375.1
chr20	50614635	50614785	50614785	50614785	-	1	50614635	50614785	150	MIR1302-5	NR_031634.1
chr20	51452904	51452977	51452977	51452977	-	1	51452904	51452977	73	MIR3194	NR_036162.1
chr20	54068407	54068485	54068485	54068485	-	1	54068407	54068485	78	MIR4756	NR_039913.1
chr20	57321501	57321591	57321591	57321591	-	1	57321501	57321591	90	MIR4325	NR_036219.1
chr20	58817614	58817694	58817694	58817694	-	1	58817614	58817694	80	MIR296	NR_029844.1
chr20	58818225	58818313	58818313	58818313	-	1	58818225	58818313	88	MIR298	NR_030580.1
chr20	60308473	60308567	60308567	60308567	+	1	60308473	60308567	94	MIR646	NR_030376.1
chr20	60478110	60478181	60478181	60478181	+	1	60478110	60478181	71	MIR4533	NR_039758.1
chr20	60564561	60564625	60564625	60564625	+	1	60564561	60564625	64	MIR548AG2	NR_039653.1
chr20	61953545	61953662	61953662	61953662	-	1	61953545	61953662	117	MIR1257	NR_031658.1
chr20	62064801	62064885	62064885	62064885	+	1	62064801	62064885	84	MIR3195	NR_130463.1
chr20	62332486	62332557	62332557	62332557	-	1	62332486	62332557	71	MIR4758	NR_039915.2
chr20	62554305	62554376	62554376	62554376	+	1	62554305	62554376	71	MIR1-1	NR_029780.1
chr20	62564911	62565013	62565013	62565013	+	1	62564911	62565013	102	MIR133A2	NR_029676.1
chr20	63178499	63178586	63178586	63178586	+	1	63178499	63178586	87	MIR124-3	NR_029670.1
chr20	63238778	63238842	63238842	63238842	+	1	63238778	63238842	64	MIR3196	NR_036163.1
chr20	63286807	63286866	63286866	63286866	+	1	63286807	63286866	59	MIR4326	NR_036220.1
chr20	63919448	63919520	63919520	63919520	+	1	63919448	63919520	72	MIR941-1	NR_030637.3
chr20	63919504	63919576	63919576	63919576	+	1	63919504	63919576	72	MIR941-2	NR_030638.4
chr20	63919560	63919632	63919632	63919632	+	1	63919560	63919632	72	MIR941-3	NR_030639.3
chr20	63919755	63919827	63919827	63919827	+	1	63919755	63919827	72	MIR941-4	NR_040032.3
chr20	63919867	63919939	63919939	63919939	+	1	63919867	63919939	72	MIR941-5	NR_128719.1
chr20	63941464	63941544	63941544	63941544	-	1	63941464	63941544	80	MIR1914	NR_031735.1
chr20	63942630	63942726	63942726	63942726	-	1	63942630	63942726	96	MIR647	NR_030377.1
chr20	64076954	64077010	64077010	64077010	-	1	64076954	64077010	56	MIR6813	NR_106871.1
chr21	6859170	6859256	6859256	6859256	+	1	6859170	6859256	86	MIR8069-1	NR_107036.1
chr21	8205314	8205406	8205406	8205406	+	1	8205314	8205406	92	MIR6724-1	NR_106782.1
chr21	8208472	8208652	8208652	8208652	+	1	8208472	8208652	180	MIR3648-1	NR_037421.1
chr21	8249504	8249596	8249596	8249596	+	1	8249504	8249596	92	MIR6724-2	NR_128715.1
chr21	8388361	8388453	8388453	8388453	+	1	8388361	8388453	92	MIR6724-3	NR_128716.1
chr21	8432529	8432621	8432621	8432621	+	1	8432529	8432621	92	MIR6724-4	NR_128717.1
chr21	8436323	8436374	8436374	8436374	+	1	8436323	8436374	51	MIR10396B	NR_162111.1
chr21	8986998	8987178	8987178	8987178	+	1	8986998	8987178	180	MIR3648-2	NR_128711.1
chr21	8987616	8987665	8987665	8987665	+	1	8987616	8987665	49	MIR10396A	NR_162105.1
chr21	13406383	13406460	13406460	13406460	-	1	13406383	13406460	77	MIR3156-3	NR_036164.1
chr21	13644774	13644850	13644850	13644850	-	1	13644774	13644850	76	MIR3118-1	NR_036061.2
chr21	13724188	13724274	13724274	13724274	+	1	13724188	13724274	86	MIR8069	NR_128718.1
chr21	16539088	16539169	16539169	16539169	+	1	16539088	16539169	81	MIR99A	NR_029514.1
chr21	16539827	16539911	16539911	16539911	+	1	16539827	16539911	84	MIRLET7C	NR_029480.1
chr21	16590236	16590325	16590325	16590325	+	1	16590236	16590325	89	MIR125B2	NR_029694.1
chr21	18686089	18686164	18686164	18686164	-	1	18686089	18686164	75	MIR548X	NR_036166.1
chr21	23079283	23079392	23079392	23079392	+	1	23079283	23079392	109	MIR6130	NR_106746.1
chr21	25573979	25574044	25574044	25574044	+	1	25573979	25574044	65	MIR155	NR_030784.1
chr21	26953960	26954043	26954043	26954043	+	1	26953960	26954043	83	MIR4759	NR_039916.1
chr21	30375293	30375378	30375378	30375378	-	1	30375293	30375378	85	MIR4327	NR_036221.1
chr21	33550661	33550728	33550728	33550728	+	1	33550661	33550728	67	MIR6501	NR_106756.1
chr21	35720714	35720808	35720808	35720808	+	1	35720714	35720808	94	MIR802	NR_030414.1
chr21	39447009	39447069	39447069	39447069	+	1	39447009	39447069	60	MIR6508	NR_106763.1
chr21	40212351	40212431	40212431	40212431	-	1	40212351	40212431	80	MIR4760	NR_039917.1
chr21	41167556	41167629	41167629	41167629	+	1	41167556	41167629	73	MIR3197	NR_036167.1
chr21	41746771	41746841	41746841	41746841	-	1	41746771	41746841	70	MIR6814	NR_106872.1
chr21	42950927	42951014	42951014	42951014	-	1	42950927	42951014	87	MIR5692B	NR_049889.1
chr21	43609886	43609989	43609989	43609989	-	1	43609886	43609989	103	MIR6070	NR_106718.1
chr21	45478265	45478326	45478326	45478326	+	1	45478265	45478326	61	MIR6815	NR_106873.1
chr22	17764179	17764259	17764259	17764259	-	1	17764179	17764259	80	MIR3198-1	NR_036168.1
chr22	17980867	17980961	17980961	17980961	-	1	17980867	17980961	94	MIR648	NR_030378.1
chr22	19963752	19963834	19963834	19963834	+	1	19963752	19963834	82	MIR4761	NR_039918.1
chr22	20033138	20033220	20033220	20033220	+	1	20033138	20033220	82	MIR185	NR_029706.1
chr22	20085745	20085833	20085833	20085833	+	1	20085745	20085833	88	MIR3618	NR_037412.1
chr22	20086057	20086142	20086142	20086142	+	1	20086057	20086142	85	MIR1306	NR_031706.1
chr22	20114685	20114751	20114751	20114751	-	1	20114685	20114751	66	MIR6816	NR_106874.1
chr22	20249133	20249211	20249211	20249211	-	1	20249133	20249211	78	MIR1286	NR_031618.1
chr22	21034175	21034272	21034272	21034272	-	1	21034175	21034272	97	MIR649	NR_030379.1
chr22	21652980	21653058	21653058	21653058	+	1	21652980	21653058	78	MIR301B	NR_030622.1
chr22	21653303	21653385	21653385	21653385	+	1	21653303	21653385	82	MIR130B	NR_029845.1
chr22	22822775	22822871	22822871	22822871	+	1	22822775	22822871	96	MIR650	NR_030755.1
chr22	22886266	22886379	22886379	22886379	+	1	22886266	22886379	113	MIR5571	NR_049835.1
chr22	25455645	25455711	25455711	25455711	+	1	25455645	25455711	66	MIR6817	NR_106875.1
chr22	26555211	26555323	26555323	26555323	-	1	26555211	26555323	112	MIR548J	NR_031615.1
chr22	27920524	27920612	27920612	27920612	-	1	27920524	27920612	88	MIR3199-1	NR_036169.1
chr22	27920525	27920611	27920611	27920611	+	1	27920525	27920611	86	MIR3199-2	NR_036170.1
chr22	28459868	28459948	28459948	28459948	+	1	28459868	28459948	80	MIR5739	NR_106713.1
chr22	30007048	30007113	30007113	30007113	+	1	30007048	30007113	65	MIR6818	NR_106876.1
chr22	30731556	30731641	30731641	30731641	+	1	30731556	30731641	85	MIR3200	NR_036171.1
chr22	31160061	31160119	31160119	31160119	-	1	31160061	31160119	58	MIR3928	NR_037496.1
chr22	31621466	31621531	31621531	31621531	-	1	31621466	31621531	65	MIR7109	NR_106959.1
chr22	33436581	33436669	33436669	33436669	-	1	33436581	33436669	88	MIR4764	NR_039921.1
chr22	35335639	35335758	35335758	35335758	+	1	35335639	35335758	119	MIR3909	NR_037471.1
chr22	35336720	35336799	35336799	35336799	-	1	35336720	35336799	79	MIR6069	NR_106717.1
chr22	36286846	36286907	36286907	36286907	-	1	36286846	36286907	61	MIR6819	NR_106877.1
chr22	37844271	37844371	37844371	37844371	-	1	37844271	37844371	100	MIR658	NR_030395.1
chr22	37847677	37847774	37847774	37847774	-	1	37847677	37847774	97	MIR659	NR_030396.1
chr22	37967562	37967624	37967624	37967624	+	1	37967562	37967624	62	MIR6820	NR_106878.1
chr22	37988793	37988853	37988853	37988853	+	1	37988793	37988853	60	MIR4534	NR_039759.1
chr22	40813882	40813958	40813958	40813958	-	1	40813882	40813958	76	MIR4766	NR_039923.1
chr22	41092512	41092566	41092566	41092566	+	1	41092512	41092566	54	MIR1281	NR_031694.1
chr22	41252991	41253050	41253050	41253050	-	1	41252991	41253050	59	MIR6889	NR_106949.1
chr22	41900943	41901012	41901012	41901012	+	1	41900943	41901012	69	MIR33A	NR_029507.1
chr22	41923221	41923297	41923297	41923297	-	1	41923221	41923297	76	MIR378I	NR_039760.1
chr22	45200953	45201019	45201019	45201019	-	1	45200953	45201019	66	MIR1249	NR_031651.1
chr22	45760523	45760598	45760598	45760598	+	1	45760523	45760598	75	MIR4762	NR_039919.1
chr22	46091043	46091126	46091126	46091126	+	1	46091043	46091126	83	MIR3619	NR_037413.1
chr22	46112748	46112822	46112822	46112822	+	1	46112748	46112822	74	MIRLET7A3	NR_029478.1
chr22	46113565	46113657	46113657	46113657	+	1	46113565	46113657	92	MIR4763	NR_039920.1
chr22	46113685	46113768	46113768	46113768	+	1	46113685	46113768	83	MIRLET7B	NR_029479.1
chr22	48274363	48274415	48274415	48274415	+	1	48274363	48274415	52	MIR3201	NR_036172.1
chr22	48780294	48780353	48780353	48780353	+	1	48780294	48780353	59	MIR4535	NR_039761.1
chr22	49543392	49543466	49543466	49543466	-	1	49543392	49543466	74	MIR3667	NR_037440.1
chr22	49962865	49962939	49962939	49962939	+	1	49962865	49962939	74	MIR6821	NR_106879.1
chr22	50407441	50407524	50407524	50407524	+	1	50407441	50407524	83	MIR12114	NR_162128.1
chr1_KI270763v1_alt	358283	358363	358363	358363	+	1	358283	358363	80	MIR4677	NR_039824.1
