hostgene_chrom,hostgene_TxStarts,hostgene_TxEnds,hostgene_cdsStart,hostgene_cdsEnd,hostgene_strand,hostgene_Name,hostgene_NCBI_ID,miR_chrom,miR_exonStarts,miR_exonEnds,miR_type,miR_name,miR_strand
chr10,79526423,79533787,79527131,79533675,-,Plpp2,NM_015817.3,chr10,79531029,79531090,miRNA_primary_transcript,mmu-mir-6909,-
chr10,79526423,79533787,79527131,79530912,-,Plpp2,NM_001302442.1,chr10,79531029,79531090,miRNA_primary_transcript,mmu-mir-6909,-
chr10,79526423,79533787,79527131,79530622,-,Plpp2,NM_001302390.1,chr10,79531029,79531090,miRNA_primary_transcript,mmu-mir-6909,-
chr10,79526423,79533787,79527131,79530912,-,Plpp2,NM_001302389.1,chr10,79531029,79531090,miRNA_primary_transcript,mmu-mir-6909,-
chr10,79854431,79864435,79854713,79863277,+,Ptbp1,NM_001283013.1,chr10,79862587,79862652,miRNA_primary_transcript,mmu-mir-6910,+
chr10,79854431,79864435,79854713,79863277,+,Ptbp1,NM_008956.3,chr10,79862587,79862652,miRNA_primary_transcript,mmu-mir-6910,+
chr10,79854431,79864435,79854713,79863277,+,Ptbp1,NM_001077363.2,chr10,79862587,79862652,miRNA_primary_transcript,mmu-mir-6910,+
chr10,79854592,79864435,79864435,79864435,+,Ptbp1,XR_003948623.1,chr10,79862587,79862652,miRNA_primary_transcript,mmu-mir-6910,+
chr10,79854592,79864435,79864435,79864435,+,Ptbp1,XR_003948622.1,chr10,79862587,79862652,miRNA_primary_transcript,mmu-mir-6910,+
chr10,80261361,80288408,80261570,80287711,+,Dazap1,XM_030245259.1,chr10,80278164,80278232,miRNA_primary_transcript,mmu-mir-6911,+
chr10,80261466,80288405,80261570,80287711,+,Dazap1,XM_006514070.4,chr10,80278164,80278232,miRNA_primary_transcript,mmu-mir-6911,+
chr10,80261467,80288405,80261570,80287711,+,Dazap1,XM_006514071.4,chr10,80278164,80278232,miRNA_primary_transcript,mmu-mir-6911,+
chr10,80261468,80288405,80261570,80287711,+,Dazap1,XM_030245258.1,chr10,80278164,80278232,miRNA_primary_transcript,mmu-mir-6911,+
chr10,80265013,80288408,80265149,80287711,+,Dazap1,NM_133188.3,chr10,80278164,80278232,miRNA_primary_transcript,mmu-mir-6911,+
chr10,80265013,80288408,80265149,80287711,+,Dazap1,NM_001122605.2,chr10,80278164,80278232,miRNA_primary_transcript,mmu-mir-6911,+
chr10,80265013,80288408,80265149,80287711,+,Dazap1,NM_001122604.2,chr10,80278164,80278232,miRNA_primary_transcript,mmu-mir-6911,+
chr10,80265013,80288408,80265149,80287711,+,Dazap1,NM_001378995.1,chr10,80278164,80278232,miRNA_primary_transcript,mmu-mir-6911,+
chr10,80265013,80288408,80288408,80288408,+,Dazap1,NR_166400.1,chr10,80278164,80278232,miRNA_primary_transcript,mmu-mir-6911,+
chr10,80265013,80288408,80288408,80288408,+,Dazap1,NR_166396.1,chr10,80278164,80278232,miRNA_primary_transcript,mmu-mir-6911,+
chr10,80265013,80288408,80288408,80288408,+,Dazap1,NR_166401.1,chr10,80278164,80278232,miRNA_primary_transcript,mmu-mir-6911,+
chr10,80265013,80288408,80288408,80288408,+,Dazap1,NR_166397.1,chr10,80278164,80278232,miRNA_primary_transcript,mmu-mir-6911,+
chr10,80265013,80288408,80288408,80288408,+,Dazap1,NR_166398.1,chr10,80278164,80278232,miRNA_primary_transcript,mmu-mir-6911,+
chr10,80265013,80288408,80288408,80288408,+,Dazap1,NR_166399.1,chr10,80278164,80278232,miRNA_primary_transcript,mmu-mir-6911,+
chr10,80274444,80288405,80278247,80287711,+,Dazap1,XM_006514072.4,chr10,80278164,80278232,miRNA_primary_transcript,mmu-mir-6911,+
chr10,80826655,80829290,80826759,80829004,+,Oaz1,NM_001301034.1,chr10,80828797,80828870,miRNA_primary_transcript,mmu-mir-1982,+
chr10,80826655,80829290,80826759,80829004,+,Oaz1,NM_008753.4,chr10,80828797,80828870,miRNA_primary_transcript,mmu-mir-1982,+
chr10,81384433,81388352,81385773,81388023,+,Dohh,NM_133964.3,chr10,81386347,81386412,miRNA_primary_transcript,mmu-mir-6913,+
chr10,81384433,81391555,81391555,81391555,+,Gm48551,NR_168929.1,chr10,81386347,81386412,miRNA_primary_transcript,mmu-mir-6913,+
chr10,81396190,81427173,81403377,81427105,-,Nfic,NM_008688.3,chr10,81416240,81416297,miRNA_primary_transcript,mmu-mir-1191b,-
chr10,81396190,81427173,81401053,81427105,-,Nfic,NM_026756.2,chr10,81416240,81416297,miRNA_primary_transcript,mmu-mir-1191b,-
chr10,81396190,81431919,81403377,81430788,-,Nfic,XM_006513335.4,chr10,81416240,81416297,miRNA_primary_transcript,mmu-mir-1191b,-
chr10,81396190,81431919,81401053,81430788,-,Nfic,XM_030244940.1,chr10,81416240,81416297,miRNA_primary_transcript,mmu-mir-1191b,-
chr10,128083306,128090388,128083326,128090119,+,Atp5b,NM_016774.3,chr10,128085286,128085363,miRNA_primary_transcript,mmu-mir-677,+
chr10,128377123,128394006,128377222,128390721,+,Ankrd52,NM_172790.2,chr10,128388832,128388900,miRNA_primary_transcript,mmu-mir-6915,+
chr10,128510247,128525859,128510619,128525823,-,Esyt1,NM_011843.2,chr10,128511968,128512030,miRNA_primary_transcript,mmu-mir-6916,-
chr11,35121455,35708507,35121514,35708142,+,Slit3,NM_011412.3,chr11,35616816,35616925,miRNA_primary_transcript,mmu-mir-218-2,+
chr11,46054501,46147347,46054506,46143845,+,Adam19,NM_001291890.1,chr11,46102270,46102390,miRNA_primary_transcript,mmu-mir-8100,+
chr11,46055957,46147345,46113622,46143845,+,Adam19,XM_030245480.1,chr11,46102270,46102390,miRNA_primary_transcript,mmu-mir-8100,+
chr11,46055983,46147347,46056113,46143845,+,Adam19,NM_009616.4,chr11,46102270,46102390,miRNA_primary_transcript,mmu-mir-8100,+
chr11,46055983,46147347,46123135,46143845,+,Adam19,NM_001291891.1,chr11,46102270,46102390,miRNA_primary_transcript,mmu-mir-8100,+
chr11,21321125,21370629,21322021,21370205,-,Ugp2,NM_139297.6,chr11,21344588,21344675,miRNA_primary_transcript,mmu-mir-1933,-
chr11,21321125,21371267,21322021,21354392,-,Ugp2,NM_001290634.1,chr11,21344588,21344675,miRNA_primary_transcript,mmu-mir-1933,-
chr11,35769494,35791285,35769919,35785458,+,Pank3,NM_145962.2,chr11,35782396,35782481,miRNA_primary_transcript,mmu-mir-103-1,+
chr11,50025330,50104759,50025400,50104553,+,Rnf130,NM_001290749.1,chr11,50069702,50069799,miRNA_primary_transcript,mmu-mir-340,+
chr11,50025330,50104759,50025400,50104564,+,Rnf130,NM_021540.4,chr11,50069702,50069799,miRNA_primary_transcript,mmu-mir-340,+
chr11,50025330,50125719,50025400,50119154,+,Rnf130,NM_001290750.1,chr11,50069702,50069799,miRNA_primary_transcript,mmu-mir-340,+
chr11,77044291,77078437,77045739,77078398,-,Nsrp1,NM_001012309.2,chr11,77078064,77078172,miRNA_primary_transcript,mmu-mir-423,-
chr11,77462320,77470484,77463912,77469501,+,Coro6,XM_030245832.1,chr11,77467518,77467574,miRNA_primary_transcript,mmu-mir-12181,+
chr11,77462320,77470484,77463912,77469501,+,Coro6,XM_017314462.2,chr11,77467518,77467574,miRNA_primary_transcript,mmu-mir-12181,+
chr11,77462320,77470484,77463912,77469501,+,Coro6,XM_006532945.3,chr11,77467518,77467574,miRNA_primary_transcript,mmu-mir-12181,+
chr11,77462320,77470484,77463912,77469501,+,Coro6,XM_006532938.3,chr11,77467518,77467574,miRNA_primary_transcript,mmu-mir-12181,+
chr11,77462321,77470484,77463912,77469501,+,Coro6,XM_017314461.2,chr11,77467518,77467574,miRNA_primary_transcript,mmu-mir-12181,+
chr11,77462321,77470484,77463912,77469501,+,Coro6,XM_006532942.2,chr11,77467518,77467574,miRNA_primary_transcript,mmu-mir-12181,+
chr11,77462321,77470484,77463912,77469501,+,Coro6,XM_006532941.2,chr11,77467518,77467574,miRNA_primary_transcript,mmu-mir-12181,+
chr11,77462321,77470484,77463912,77469501,+,Coro6,XM_006532947.3,chr11,77467518,77467574,miRNA_primary_transcript,mmu-mir-12181,+
chr11,77462321,77470484,77463912,77469501,+,Coro6,XM_006532944.2,chr11,77467518,77467574,miRNA_primary_transcript,mmu-mir-12181,+
chr11,77462321,77470484,77463912,77469501,+,Coro6,XM_006532940.2,chr11,77467518,77467574,miRNA_primary_transcript,mmu-mir-12181,+
chr11,77462321,77470484,77470484,77470484,+,Coro6,XR_388405.3,chr11,77467518,77467574,miRNA_primary_transcript,mmu-mir-12181,+
chr11,77462321,77470484,77470484,77470484,+,Coro6,XR_001779955.2,chr11,77467518,77467574,miRNA_primary_transcript,mmu-mir-12181,+
chr11,77462322,77470484,77463912,77469501,+,Coro6,XM_006532946.2,chr11,77467518,77467574,miRNA_primary_transcript,mmu-mir-12181,+
chr11,77462396,77470484,77463912,77469501,+,Coro6,XM_006532939.2,chr11,77467518,77467574,miRNA_primary_transcript,mmu-mir-12181,+
chr11,77462579,77470483,77463912,77469501,+,Coro6,NM_001368670.1,chr11,77467518,77467574,miRNA_primary_transcript,mmu-mir-12181,+
chr11,77462579,77470483,77470483,77470483,+,Coro6,NR_160865.1,chr11,77467518,77467574,miRNA_primary_transcript,mmu-mir-12181,+
chr11,96307100,96347930,96344248,96346399,+,Hoxb3,XM_006532290.4,chr11,96317165,96317274,miRNA_primary_transcript,mmu-mir-10a,+
chr11,101009421,101063719,101011820,101062405,+,Atp6v0a1,XM_030245492.1,chr11,101030340,101030409,miRNA_primary_transcript,mmu-mir-6928,+
chr11,101009421,101063719,101011820,101062405,+,Atp6v0a1,XM_030245491.1,chr11,101030340,101030409,miRNA_primary_transcript,mmu-mir-6928,+
chr11,101009421,101063719,101011820,101062405,+,Atp6v0a1,XM_006532054.2,chr11,101030340,101030409,miRNA_primary_transcript,mmu-mir-6928,+
chr11,101009421,101063719,101011820,101062405,+,Atp6v0a1,XM_006532050.3,chr11,101030340,101030409,miRNA_primary_transcript,mmu-mir-6928,+
chr11,101009421,101063719,101011820,101062405,+,Atp6v0a1,XM_006532055.3,chr11,101030340,101030409,miRNA_primary_transcript,mmu-mir-6928,+
chr11,101009421,101063719,101011820,101062405,+,Atp6v0a1,XM_006532051.3,chr11,101030340,101030409,miRNA_primary_transcript,mmu-mir-6928,+
chr11,101009421,101063719,101011820,101062405,+,Atp6v0a1,XM_006532049.3,chr11,101030340,101030409,miRNA_primary_transcript,mmu-mir-6928,+
chr11,101009421,101062660,101062660,101062660,+,Atp6v0a1,XR_388335.2,chr11,101030340,101030409,miRNA_primary_transcript,mmu-mir-6928,+
chr11,101009421,101063719,101063719,101063719,+,Atp6v0a1,XR_388336.2,chr11,101030340,101030409,miRNA_primary_transcript,mmu-mir-6928,+
chr11,101009440,101063719,101018626,101062405,+,Atp6v0a1,NM_001362639.1,chr11,101030340,101030409,miRNA_primary_transcript,mmu-mir-6928,+
chr11,101009440,101063719,101018626,101062405,+,Atp6v0a1,NM_001243049.2,chr11,101030340,101030409,miRNA_primary_transcript,mmu-mir-6928,+
chr11,101009440,101063719,101011820,101062405,+,Atp6v0a1,NM_001243050.2,chr11,101030340,101030409,miRNA_primary_transcript,mmu-mir-6928,+
chr11,101009440,101063719,101011820,101062405,+,Atp6v0a1,NM_016920.4,chr11,101030340,101030409,miRNA_primary_transcript,mmu-mir-6928,+
chr11,101009440,101063719,101011820,101062405,+,Atp6v0a1,NM_001362636.1,chr11,101030340,101030409,miRNA_primary_transcript,mmu-mir-6928,+
chr11,101009440,101063719,101011820,101062405,+,Atp6v0a1,NM_001243051.2,chr11,101030340,101030409,miRNA_primary_transcript,mmu-mir-6928,+
chr11,101009440,101063719,101011820,101062405,+,Atp6v0a1,NM_001362637.1,chr11,101030340,101030409,miRNA_primary_transcript,mmu-mir-6928,+
chr11,101010397,101063719,101011820,101062405,+,Atp6v0a1,NM_001362638.1,chr11,101030340,101030409,miRNA_primary_transcript,mmu-mir-6928,+
chr11,107546962,107687034,107574955,107686719,+,Helz,XM_006534506.4,chr11,107637722,107637779,miRNA_primary_transcript,mmu-mir-6932,+
chr11,107546962,107687034,107574955,107686719,+,Helz,XM_006534505.4,chr11,107637722,107637779,miRNA_primary_transcript,mmu-mir-6932,+
chr11,107547900,107687372,107574955,107686719,+,Helz,XM_030246430.1,chr11,107637722,107637779,miRNA_primary_transcript,mmu-mir-6932,+
chr11,107547900,107693826,107574955,107686719,+,Helz,XM_006534504.1,chr11,107637722,107637779,miRNA_primary_transcript,mmu-mir-6932,+
chr11,107547932,107693826,107574955,107686719,+,Helz,NM_198298.2,chr11,107637722,107637779,miRNA_primary_transcript,mmu-mir-6932,+
chr11,107547932,107693826,107574955,107686719,+,Helz,NM_001368755.1,chr11,107637722,107637779,miRNA_primary_transcript,mmu-mir-6932,+
chr11,119143042,119228499,119147567,119210682,-,Tbc1d16,NM_172443.3,chr11,119154076,119154137,miRNA_primary_transcript,mmu-mir-6934,-
chr11,119143044,119228471,119147567,119209351,-,Tbc1d16,XM_030245740.1,chr11,119154076,119154137,miRNA_primary_transcript,mmu-mir-6934,-
chr11,119143044,119228471,119147567,119209351,-,Tbc1d16,XM_030245741.1,chr11,119154076,119154137,miRNA_primary_transcript,mmu-mir-6934,-
chr11,119143044,119228471,119147567,119209351,-,Tbc1d16,XM_030245743.1,chr11,119154076,119154137,miRNA_primary_transcript,mmu-mir-6934,-
chr11,119143044,119228499,119147567,119210682,-,Tbc1d16,NM_001347625.1,chr11,119154076,119154137,miRNA_primary_transcript,mmu-mir-6934,-
chr11,119143044,119228503,119147567,119209351,-,Tbc1d16,XM_030245742.1,chr11,119154076,119154137,miRNA_primary_transcript,mmu-mir-6934,-
chr11,119143044,119228503,119147567,119210682,-,Tbc1d16,XM_006532693.2,chr11,119154076,119154137,miRNA_primary_transcript,mmu-mir-6934,-
chr11,119143044,119228503,119147567,119210682,-,Tbc1d16,XM_006532695.2,chr11,119154076,119154137,miRNA_primary_transcript,mmu-mir-6934,-
chr11,119143044,119228503,119147567,119210682,-,Tbc1d16,XM_006532694.2,chr11,119154076,119154137,miRNA_primary_transcript,mmu-mir-6934,-
chr11,119143044,119228503,119147567,119210682,-,Tbc1d16,XM_030245739.1,chr11,119154076,119154137,miRNA_primary_transcript,mmu-mir-6934,-
chr11,121356120,121388251,121357036,121388142,-,Rab40b,NM_139147.3,chr11,121387145,121387204,miRNA_primary_transcript,mmu-mir-7236,-
chr11,4135156,4141177,4141177,4141177,+,Rnf215,XR_380981.3,chr11,4139364,4139446,miRNA_primary_transcript,mmu-mir-3060,+
chr11,4135156,4141177,4141177,4141177,+,Rnf215,XR_003949509.1,chr11,4139364,4139446,miRNA_primary_transcript,mmu-mir-3060,+
chr11,4135159,4141193,4135272,4140509,+,Rnf215,NM_001363143.1,chr11,4139364,4139446,miRNA_primary_transcript,mmu-mir-3060,+
chr11,4135159,4141193,4135272,4140509,+,Rnf215,NM_027859.3,chr11,4139364,4139446,miRNA_primary_transcript,mmu-mir-3060,+
chr11,4873950,4894201,4874005,4893184,+,Nipsnap1,NM_008698.3,chr11,4891345,4891402,miRNA_primary_transcript,mmu-mir-6918,+
chr11,4873958,4894201,4894201,4894201,+,Nipsnap1,XR_001779913.1,chr11,4891345,4891402,miRNA_primary_transcript,mmu-mir-6918,+
chr11,4877322,4894201,4883146,4893184,+,Nipsnap1,XM_006514575.4,chr11,4891345,4891402,miRNA_primary_transcript,mmu-mir-6918,+
chr11,4883194,4894201,4884050,4893184,+,Nipsnap1,XM_006514577.3,chr11,4891345,4891402,miRNA_primary_transcript,mmu-mir-6918,+
chr11,6388798,6406154,6395628,6405097,+,Zmiz2,XM_030246146.1,chr11,6401630,6401693,miRNA_primary_transcript,mmu-mir-7651,+
chr11,6389061,6406154,6395628,6405097,+,Zmiz2,XM_030246142.1,chr11,6401630,6401693,miRNA_primary_transcript,mmu-mir-7651,+
chr11,6389061,6406154,6395628,6405097,+,Zmiz2,XM_030246147.1,chr11,6401630,6401693,miRNA_primary_transcript,mmu-mir-7651,+
chr11,6389062,6406154,6395628,6405097,+,Zmiz2,XM_030246144.1,chr11,6401630,6401693,miRNA_primary_transcript,mmu-mir-7651,+
chr11,6389062,6406154,6395628,6405097,+,Zmiz2,XM_006514750.3,chr11,6401630,6401693,miRNA_primary_transcript,mmu-mir-7651,+
chr11,6389105,6406154,6395628,6405097,+,Zmiz2,XM_030246148.1,chr11,6401630,6401693,miRNA_primary_transcript,mmu-mir-7651,+
chr11,6389105,6406154,6395628,6405097,+,Zmiz2,XM_030246149.1,chr11,6401630,6401693,miRNA_primary_transcript,mmu-mir-7651,+
chr11,6389105,6406154,6395628,6405097,+,Zmiz2,XM_030246145.1,chr11,6401630,6401693,miRNA_primary_transcript,mmu-mir-7651,+
chr11,6389105,6406154,6395628,6405097,+,Zmiz2,XM_030246143.1,chr11,6401630,6401693,miRNA_primary_transcript,mmu-mir-7651,+
chr11,6389105,6406154,6395628,6405097,+,Zmiz2,XM_011243732.2,chr11,6401630,6401693,miRNA_primary_transcript,mmu-mir-7651,+
chr11,6389669,6406154,6395628,6405097,+,Zmiz2,XM_006514748.3,chr11,6401630,6401693,miRNA_primary_transcript,mmu-mir-7651,+
chr11,6390509,6406154,6395628,6405097,+,Zmiz2,XM_011243735.3,chr11,6401630,6401693,miRNA_primary_transcript,mmu-mir-7651,+
chr11,6390509,6406154,6395628,6405097,+,Zmiz2,XM_017314664.2,chr11,6401630,6401693,miRNA_primary_transcript,mmu-mir-7651,+
chr11,6390509,6406154,6395628,6405097,+,Zmiz2,XM_011243733.3,chr11,6401630,6401693,miRNA_primary_transcript,mmu-mir-7651,+
chr11,6390509,6406154,6395628,6405097,+,Zmiz2,XM_011243734.3,chr11,6401630,6401693,miRNA_primary_transcript,mmu-mir-7651,+
chr11,6395124,6406162,6395628,6405097,+,Zmiz2,NM_001005867.1,chr11,6401630,6401693,miRNA_primary_transcript,mmu-mir-7651,+
chr11,6395124,6406162,6395628,6405097,+,Zmiz2,NM_028601.3,chr11,6401630,6401693,miRNA_primary_transcript,mmu-mir-7651,+
chr11,28730632,28751781,28751781,28751781,+,Mir217hg,XR_381119.3,chr11,28746191,28746276,miRNA_primary_transcript,mmu-mir-216b,+
chr11,28754077,28772168,28772168,28772168,+,Gm40818,XR_872324.1,chr11,28757012,28757083,miRNA_primary_transcript,mmu-mir-216a,+
chr11,28754077,28772168,28772168,28772168,+,Gm40818,XR_872324.1,chr11,28763728,28763835,miRNA_primary_transcript,mmu-mir-217,+
chr11,46166002,46193869,46193869,46193869,+,Gm35624,XR_001780199.2,chr11,46170087,46170143,miRNA_primary_transcript,mmu-mir-7239,+
chr11,46166002,46193869,46193869,46193869,+,Gm35624,XR_001780197.2,chr11,46170087,46170143,miRNA_primary_transcript,mmu-mir-7239,+
chr11,46166603,46193869,46193869,46193869,+,Gm35624,XR_003949544.1,chr11,46170087,46170143,miRNA_primary_transcript,mmu-mir-7239,+
chr11,46166603,46193869,46193869,46193869,+,Gm35624,XR_001780198.1,chr11,46170087,46170143,miRNA_primary_transcript,mmu-mir-7239,+
chr11,46166603,46193869,46193869,46193869,+,Gm35624,XR_879816.3,chr11,46170087,46170143,miRNA_primary_transcript,mmu-mir-7239,+
chr11,50225334,50235103,50225642,50234629,+,Mgat4b,NM_145926.3,chr11,50232245,50232306,miRNA_primary_transcript,mmu-mir-6919,+
chr11,53350639,53421236,53368663,53415515,+,Aff4,XM_030246443.1,chr11,53409197,53409267,miRNA_primary_transcript,mmu-mir-6920,+
chr11,53350700,53421236,53368663,53415515,+,Aff4,XM_011249331.3,chr11,53409197,53409267,miRNA_primary_transcript,mmu-mir-6920,+
chr11,53350766,53421830,53368663,53415515,+,Aff4,NM_001363331.1,chr11,53409197,53409267,miRNA_primary_transcript,mmu-mir-6920,+
chr11,53350766,53421830,53368663,53415515,+,Aff4,NM_033565.2,chr11,53409197,53409267,miRNA_primary_transcript,mmu-mir-6920,+
chr11,60199083,60210471,60199921,60210354,-,Srebf1,NM_001358314.1,chr11,60200538,60200617,miRNA_primary_transcript,mmu-mir-6921,-
chr11,60199083,60210471,60199921,60210354,-,Srebf1,NM_001358314.1,chr11,60202262,60202327,miRNA_primary_transcript,mmu-mir-6922,-
chr11,60199083,60220627,60199921,60220543,-,Srebf1,NM_011480.4,chr11,60200538,60200617,miRNA_primary_transcript,mmu-mir-6921,-
chr11,60199083,60220627,60199921,60220543,-,Srebf1,NM_011480.4,chr11,60202262,60202327,miRNA_primary_transcript,mmu-mir-6922,-
chr11,60199083,60220627,60199921,60220543,-,Srebf1,NM_001313979.1,chr11,60200538,60200617,miRNA_primary_transcript,mmu-mir-6921,-
chr11,60199083,60220627,60199921,60220543,-,Srebf1,NM_001313979.1,chr11,60202262,60202327,miRNA_primary_transcript,mmu-mir-6922,-
chr11,60199083,60222581,60199921,60207255,-,Srebf1,NM_001358315.1,chr11,60200538,60200617,miRNA_primary_transcript,mmu-mir-6921,-
chr11,60199083,60222581,60199921,60207255,-,Srebf1,NM_001358315.1,chr11,60202262,60202327,miRNA_primary_transcript,mmu-mir-6922,-
chr11,60199093,60209260,60199921,60207255,-,Srebf1,XM_030245748.1,chr11,60200538,60200617,miRNA_primary_transcript,mmu-mir-6921,-
chr11,60199093,60209260,60199921,60207255,-,Srebf1,XM_030245748.1,chr11,60202262,60202327,miRNA_primary_transcript,mmu-mir-6922,-
chr11,60199093,60210485,60199921,60210354,-,Srebf1,XM_006532716.3,chr11,60200538,60200617,miRNA_primary_transcript,mmu-mir-6921,-
chr11,60199093,60210485,60199921,60210354,-,Srebf1,XM_006532716.3,chr11,60202262,60202327,miRNA_primary_transcript,mmu-mir-6922,-
chr11,60199093,60224186,60199921,60207255,-,Srebf1,XM_030245747.1,chr11,60200538,60200617,miRNA_primary_transcript,mmu-mir-6921,-
chr11,60199093,60224186,60199921,60207255,-,Srebf1,XM_030245747.1,chr11,60202262,60202327,miRNA_primary_transcript,mmu-mir-6922,-
chr11,60728397,60732951,60730288,60731970,+,Mief2,NM_001009927.2,chr11,60728663,60728726,miRNA_primary_transcript,mmu-mir-5100,+
chr11,65688243,65745856,65690690,65735230,-,Map2k4,NM_001362739.1,chr11,65734733,65734832,miRNA_primary_transcript,mmu-mir-744,-
chr11,65688243,65745856,65690690,65735230,-,Map2k4,NM_001362740.1,chr11,65734733,65734832,miRNA_primary_transcript,mmu-mir-744,-
chr11,65688243,65788359,65690690,65788244,-,Map2k4,NM_001316367.1,chr11,65734733,65734832,miRNA_primary_transcript,mmu-mir-744,-
chr11,65688243,65788359,65690690,65719558,-,Map2k4,NM_001316368.1,chr11,65734733,65734832,miRNA_primary_transcript,mmu-mir-744,-
chr11,65688243,65788359,65690690,65788244,-,Map2k4,NM_009157.5,chr11,65734733,65734832,miRNA_primary_transcript,mmu-mir-744,-
chr11,65688243,65788359,65690690,65719558,-,Map2k4,NM_001316369.1,chr11,65734733,65734832,miRNA_primary_transcript,mmu-mir-744,-
chr11,65688267,65788313,65690690,65735230,-,Map2k4,XM_011249033.3,chr11,65734733,65734832,miRNA_primary_transcript,mmu-mir-744,-
chr11,65688267,65788354,65690690,65735230,-,Map2k4,XM_030246018.1,chr11,65734733,65734832,miRNA_primary_transcript,mmu-mir-744,-
chr11,67078272,67102291,67079998,67102166,+,Myh3,XM_006532412.1,chr11,67099804,67099875,miRNA_primary_transcript,mmu-mir-6923,+
chr11,67078299,67102291,67079998,67102166,+,Myh3,NM_001099635.1,chr11,67099804,67099875,miRNA_primary_transcript,mmu-mir-6923,+
chr11,69881565,69895561,69881624,69889468,-,Acap1,XM_030245827.1,chr11,69882032,69882094,miRNA_primary_transcript,mmu-mir-6924,-
chr11,69881566,69895539,69881624,69895338,-,Acap1,NM_153788.3,chr11,69882032,69882094,miRNA_primary_transcript,mmu-mir-6924,-
chr11,70432484,70440823,70440823,70440823,+,Arrb2,XR_003949383.1,chr11,70438255,70438318,miRNA_primary_transcript,mmu-mir-7115,+
chr11,70432484,70440823,70440823,70440823,+,Arrb2,XR_003949384.1,chr11,70438255,70438318,miRNA_primary_transcript,mmu-mir-7115,+
chr11,70432579,70440828,70432730,70440257,+,Arrb2,NM_001271360.1,chr11,70438255,70438318,miRNA_primary_transcript,mmu-mir-7115,+
chr11,70432579,70440828,70432730,70440257,+,Arrb2,NM_145429.5,chr11,70438255,70438318,miRNA_primary_transcript,mmu-mir-7115,+
chr11,70432579,70440828,70432730,70440257,+,Arrb2,NM_001271359.1,chr11,70438255,70438318,miRNA_primary_transcript,mmu-mir-7115,+
chr11,70432579,70440828,70432730,70440257,+,Arrb2,NM_001271358.1,chr11,70438255,70438318,miRNA_primary_transcript,mmu-mir-7115,+
chr11,74849261,74897211,74897211,74897211,-,Sgsm2,XR_001780082.2,chr11,74868127,74868194,miRNA_primary_transcript,mmu-mir-6926,-
chr11,74849261,74897211,74897211,74897211,-,Sgsm2,XR_001780084.2,chr11,74868127,74868194,miRNA_primary_transcript,mmu-mir-6926,-
chr11,74849261,74897211,74897211,74897211,-,Sgsm2,XR_388560.4,chr11,74868127,74868194,miRNA_primary_transcript,mmu-mir-6926,-
chr11,74849261,74897211,74897211,74897211,-,Sgsm2,XR_001780083.2,chr11,74868127,74868194,miRNA_primary_transcript,mmu-mir-6926,-
chr11,74849261,74897211,74897211,74897211,-,Sgsm2,XR_001780085.2,chr11,74868127,74868194,miRNA_primary_transcript,mmu-mir-6926,-
chr11,74849263,74897069,74850806,74896881,-,Sgsm2,NM_001374688.1,chr11,74868127,74868194,miRNA_primary_transcript,mmu-mir-6926,-
chr11,74849263,74897069,74850806,74896881,-,Sgsm2,NM_197943.3,chr11,74868127,74868194,miRNA_primary_transcript,mmu-mir-6926,-
chr11,74849263,74897069,74897069,74897069,-,Sgsm2,NR_166445.1,chr11,74868127,74868194,miRNA_primary_transcript,mmu-mir-6926,-
chr11,74849602,74868738,74850806,74866622,-,Sgsm2,XM_030246454.1,chr11,74868127,74868194,miRNA_primary_transcript,mmu-mir-6926,-
chr11,74849602,74869092,74850806,74868057,-,Sgsm2,XM_006534587.2,chr11,74868127,74868194,miRNA_primary_transcript,mmu-mir-6926,-
chr11,74849602,74869177,74850806,74866622,-,Sgsm2,XM_017314863.1,chr11,74868127,74868194,miRNA_primary_transcript,mmu-mir-6926,-
chr11,74849602,74869177,74850806,74868057,-,Sgsm2,XM_030246450.1,chr11,74868127,74868194,miRNA_primary_transcript,mmu-mir-6926,-
chr11,74849602,74897081,74850806,74867146,-,Sgsm2,XM_030246452.1,chr11,74868127,74868194,miRNA_primary_transcript,mmu-mir-6926,-
chr11,74849602,74897082,74850806,74867639,-,Sgsm2,XM_030246451.1,chr11,74868127,74868194,miRNA_primary_transcript,mmu-mir-6926,-
chr11,74849602,74897083,74850806,74868057,-,Sgsm2,XM_030246447.1,chr11,74868127,74868194,miRNA_primary_transcript,mmu-mir-6926,-
chr11,74849602,74897084,74850806,74868057,-,Sgsm2,XM_030246449.1,chr11,74868127,74868194,miRNA_primary_transcript,mmu-mir-6926,-
chr11,74849602,74897084,74850806,74868645,-,Sgsm2,XM_006534585.4,chr11,74868127,74868194,miRNA_primary_transcript,mmu-mir-6926,-
chr11,74849602,74897211,74850806,74896881,-,Sgsm2,XM_006534584.4,chr11,74868127,74868194,miRNA_primary_transcript,mmu-mir-6926,-
chr11,74849602,74897211,74850806,74896881,-,Sgsm2,XM_006534583.4,chr11,74868127,74868194,miRNA_primary_transcript,mmu-mir-6926,-
chr11,75529914,75572476,75532628,75572476,+,Slc43a2,XM_006532825.4,chr11,75551429,75551511,miRNA_primary_transcript,mmu-mir-3971,+
